x,y,z,u,v,w,vel_mag,rho,press,fluid,ThID
0.827586, 0.241379, 0.000000, -0.000000, -0.005820, -0.000000, 0.005820, 25.296588, 8.432196, 1, 0
0.862069, 0.241379, 0.000000, 0.000000, 0.002102, 0.000000, 0.002102, 26.831602, 8.943867, 1, 0
0.896552, 0.241379, 0.000000, 0.000000, 0.008241, -0.000000, 0.008241, 25.435760, 8.478587, 1, 0
0.931034, 0.241379, 0.000000, 0.000000, -0.039019, 0.000000, 0.039019, 21.968204, 7.322735, 1, 0
0.965517, 0.241379, 0.000000, 0.000000, -0.018514, 0.000000, 0.018514, 43.136210, 14.378737, 1, 0
1.000000, 0.241379, 0.000000, 0.000000, 0.000664, 0.000000, 0.000664, 49.018515, 16.339505, 1, 0
0.000000, 0.275862, 0.000000, -0.000000, 0.003540, -0.000000, 0.003540, 5.117061, 1.705687, 1, 0
0.034483, 0.275862, 0.000000, 0.000000, 0.000184, 0.000000, 0.000184, 4.860647, 1.620216, 1, 0
0.068966, 0.275862, 0.000000, 0.000000, -0.035510, 0.000000, 0.035510, 5.748254, 1.916085, 1, 0
0.103448, 0.275862, 0.000000, -0.000000, -0.017156, 0.000000, 0.017156, 8.586180, 2.862060, 1, 0
0.137931, 0.275862, 0.000000, -0.000000, -0.021750, -0.000000, 0.021750, 11.173021, 3.724340, 1, 0
0.172414, 0.275862, 0.000000, 0.000000, -0.024543, 0.000000, 0.024543, 14.989940, 4.996647, 1, 0
0.206897, 0.275862, 0.000000, -0.000000, -0.014559, 0.000000, 0.014559, 18.870906, 6.290302, 1, 0
0.241379, 0.275862, 0.000000, 0.000000, -0.004358, -0.000000, 0.004358, 22.656289, 7.552096, 1, 0
0.275862, 0.275862, 0.000000, -0.000000, -0.000726, -0.000000, 0.000726, 24.822256, 8.274085, 1, 0
0.310345, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.344828, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.379310, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.413793, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.448276, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.482759, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.517241, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.551724, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.586207, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.620690, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.655172, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.689655, 0.275862, 0.000000, 0.000000, 0.000057, -0.000000, 0.000057, 25.316322, 8.438774, 1, 0
0.724138, 0.275862, 0.000000, -0.000000, 0.000028, 0.000000, 0.000028, 25.319504, 8.439835, 1, 0
0.758621, 0.275862, 0.000000, 0.000000, 0.001209, -0.000000, 0.001209, 25.373845, 8.457948, 1, 0
0.793103, 0.275862, 0.000000, -0.000000, -0.000094, 0.000000, 0.000094, 25.022856, 8.340952, 1, 0
0.827586, 0.275862, 0.000000, -0.000000, -0.005281, 0.000000, 0.005281, 25.331221, 8.443740, 1, 0
0.862069, 0.275862, 0.000000, 0.000000, 0.002310, 0.000000, 0.002310, 26.760494, 8.920165, 1, 0
0.896552, 0.275862, 0.000000, -0.000000, 0.008835, -0.000000, 0.008835, 25.490801, 8.496934, 1, 0
0.931034, 0.275862, 0.000000, 0.000000, -0.038572, -0.000000, 0.038572, 22.009379, 7.336460, 1, 0
0.965517, 0.275862, 0.000000, 0.000000, -0.018558, -0.000000, 0.018558, 43.106727, 14.368909, 1, 0
1.000000, 0.275862, 0.000000, 0.000000, 0.000705, 0.000000, 0.000705, 48.918108, 16.306036, 1, 0
0.000000, 0.310345, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.310345, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.310345, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.310345, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.310345, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.310345, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.310345, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.310345, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.310345, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.448276, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.482759, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.517241, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.551724, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.586207, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.620690, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.655172, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.689655, 0.310345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.724138, 0.310345, 0.000000, -0.000000, -0.000113, -0.000000, 0.000113, 25.320524, 8.440175, 1, 0
0.758621, 0.310345, 0.000000, -0.000000, 0.001214, -0.000000, 0.001214, 25.394411, 8.464804, 1, 0
0.793103, 0.310345, 0.000000, 0.000000, -0.000121, 0.000000, 0.000121, 25.004769, 8.334923, 1, 0
0.827586, 0.310345, 0.000000, -0.000000, -0.005221, 0.000000, 0.005221, 25.329920, 8.443307, 1, 0
0.862069, 0.310345, 0.000000, 0.000000, 0.002487, 0.000000, 0.002487, 26.782139, 8.927380, 1, 0
0.896552, 0.310345, 0.000000, -0.000000, 0.008925, 0.000000, 0.008925, 25.465263, 8.488421, 1, 0
0.931034, 0.310345, 0.000000, 0.000000, -0.037981, 0.000000, 0.037981, 21.993599, 7.331200, 1, 0
0.965517, 0.310345, 0.000000, 0.000000, -0.017765, -0.000000, 0.017765, 43.083908, 14.361303, 1, 0
1.000000, 0.310345, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 49.066791, 16.355597, 1, 0
0.000000, 0.344828, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.344828, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.344828, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.344828, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.344828, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.344828, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.344828, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.344828, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.344828, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.448276, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.482759, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.517241, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.551724, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.586207, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.620690, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.655172, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.689655, 0.344828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.724138, 0.344828, 0.000000, -0.000000, -0.000113, -0.000000, 0.000113, 25.320524, 8.440175, 1, 0
0.758621, 0.344828, 0.000000, -0.000000, 0.001214, -0.000000, 0.001214, 25.394411, 8.464804, 1, 0
0.793103, 0.344828, 0.000000, 0.000000, -0.000121, 0.000000, 0.000121, 25.004769, 8.334923, 1, 0
0.827586, 0.344828, 0.000000, -0.000000, -0.005221, 0.000000, 0.005221, 25.329920, 8.443307, 1, 0
0.862069, 0.344828, 0.000000, 0.000000, 0.002487, 0.000000, 0.002487, 26.782139, 8.927380, 1, 0
0.896552, 0.344828, 0.000000, -0.000000, 0.008925, 0.000000, 0.008925, 25.465263, 8.488421, 1, 0
0.931034, 0.344828, 0.000000, 0.000000, -0.037981, 0.000000, 0.037981, 21.993599, 7.331200, 1, 0
0.965517, 0.344828, 0.000000, 0.000000, -0.017765, -0.000000, 0.017765, 43.083908, 14.361303, 1, 0
1.000000, 0.344828, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 49.066791, 16.355597, 1, 0
0.000000, 0.379310, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.379310, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.379310, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.379310, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.379310, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.379310, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.379310, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.379310, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.379310, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.448276, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.482759, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.517241, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.551724, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.586207, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.620690, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.655172, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.689655, 0.379310, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.724138, 0.379310, 0.000000, -0.000000, -0.000113, -0.000000, 0.000113, 25.320524, 8.440175, 1, 0
0.758621, 0.379310, 0.000000, -0.000000, 0.001214, -0.000000, 0.001214, 25.394411, 8.464804, 1, 0
0.793103, 0.379310, 0.000000, 0.000000, -0.000121, 0.000000, 0.000121, 25.004769, 8.334923, 1, 0
0.827586, 0.379310, 0.000000, -0.000000, -0.005221, 0.000000, 0.005221, 25.329920, 8.443307, 1, 0
0.862069, 0.379310, 0.000000, 0.000000, 0.002487, 0.000000, 0.002487, 26.782139, 8.927380, 1, 0
0.896552, 0.379310, 0.000000, -0.000000, 0.008925, 0.000000, 0.008925, 25.465263, 8.488421, 1, 0
0.931034, 0.379310, 0.000000, 0.000000, -0.037981, 0.000000, 0.037981, 21.993599, 7.331200, 1, 0
0.965517, 0.379310, 0.000000, 0.000000, -0.017765, -0.000000, 0.017765, 43.083908, 14.361303, 1, 0
1.000000, 0.379310, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 49.066791, 16.355597, 1, 0
0.000000, 0.413793, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.413793, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.413793, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.413793, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.413793, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.413793, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.413793, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.413793, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.413793, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.448276, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.482759, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.517241, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.551724, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.586207, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.620690, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.655172, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.689655, 0.413793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.724138, 0.413793, 0.000000, -0.000000, -0.000113, -0.000000, 0.000113, 25.320524, 8.440175, 1, 0
0.758621, 0.413793, 0.000000, -0.000000, 0.001214, -0.000000, 0.001214, 25.394411, 8.464804, 1, 0
0.793103, 0.413793, 0.000000, 0.000000, -0.000121, 0.000000, 0.000121, 25.004769, 8.334923, 1, 0
0.827586, 0.413793, 0.000000, -0.000000, -0.005221, 0.000000, 0.005221, 25.329920, 8.443307, 1, 0
0.862069, 0.413793, 0.000000, 0.000000, 0.002487, 0.000000, 0.002487, 26.782139, 8.927380, 1, 0
0.896552, 0.413793, 0.000000, -0.000000, 0.008925, 0.000000, 0.008925, 25.465263, 8.488421, 1, 0
0.931034, 0.413793, 0.000000, 0.000000, -0.037981, 0.000000, 0.037981, 21.993599, 7.331200, 1, 0
0.965517, 0.413793, 0.000000, 0.000000, -0.017765, -0.000000, 0.017765, 43.083908, 14.361303, 1, 0
1.000000, 0.413793, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 49.066791, 16.355597, 1, 0
0.000000, 0.448276, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.448276, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.448276, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.448276, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.448276, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.448276, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.448276, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.448276, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.448276, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.448276, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.482759, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.517241, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.551724, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.586207, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.620690, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.655172, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.689655, 0.448276, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.724138, 0.448276, 0.000000, -0.000000, -0.000113, -0.000000, 0.000113, 25.320524, 8.440175, 1, 0
0.758621, 0.448276, 0.000000, -0.000000, 0.001214, -0.000000, 0.001214, 25.394411, 8.464804, 1, 0
0.793103, 0.448276, 0.000000, 0.000000, -0.000121, 0.000000, 0.000121, 25.004769, 8.334923, 1, 0
0.827586, 0.448276, 0.000000, -0.000000, -0.005221, 0.000000, 0.005221, 25.329920, 8.443307, 1, 0
0.862069, 0.448276, 0.000000, 0.000000, 0.002487, 0.000000, 0.002487, 26.782139, 8.927380, 1, 0
0.896552, 0.448276, 0.000000, -0.000000, 0.008925, 0.000000, 0.008925, 25.465263, 8.488421, 1, 0
0.931034, 0.448276, 0.000000, 0.000000, -0.037981, 0.000000, 0.037981, 21.993599, 7.331200, 1, 0
0.965517, 0.448276, 0.000000, 0.000000, -0.017765, -0.000000, 0.017765, 43.083908, 14.361303, 1, 0
1.000000, 0.448276, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 49.066791, 16.355597, 1, 0
0.000000, 0.482759, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.482759, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.482759, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.482759, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.482759, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.482759, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.482759, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.482759, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.482759, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.448276, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.482759, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.517241, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.551724, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.586207, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.620690, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.655172, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.689655, 0.482759, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.724138, 0.482759, 0.000000, -0.000000, -0.000113, -0.000000, 0.000113, 25.320524, 8.440175, 1, 0
0.758621, 0.482759, 0.000000, -0.000000, 0.001214, -0.000000, 0.001214, 25.394411, 8.464804, 1, 0
0.793103, 0.482759, 0.000000, 0.000000, -0.000121, 0.000000, 0.000121, 25.004769, 8.334923, 1, 0
0.827586, 0.482759, 0.000000, -0.000000, -0.005221, 0.000000, 0.005221, 25.329920, 8.443307, 1, 0
0.862069, 0.482759, 0.000000, 0.000000, 0.002487, 0.000000, 0.002487, 26.782139, 8.927380, 1, 0
0.896552, 0.482759, 0.000000, -0.000000, 0.008925, 0.000000, 0.008925, 25.465263, 8.488421, 1, 0
0.931034, 0.482759, 0.000000, 0.000000, -0.037981, 0.000000, 0.037981, 21.993599, 7.331200, 1, 0
0.965517, 0.482759, 0.000000, 0.000000, -0.017765, -0.000000, 0.017765, 43.083908, 14.361303, 1, 0
1.000000, 0.482759, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 49.066791, 16.355597, 1, 0
0.000000, 0.517241, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 5.219796, 1.739932, 1, 0
0.034483, 0.517241, 0.000000, 0.000000, -0.000311, 0.000000, 0.000311, 4.841781, 1.613927, 1, 0
0.068966, 0.517241, 0.000000, 0.000000, -0.035975, 0.000000, 0.035975, 5.756636, 1.918879, 1, 0
0.103448, 0.517241, 0.000000, 0.000000, -0.017471, -0.000000, 0.017471, 8.586261, 2.862087, 1, 0
0.137931, 0.517241, 0.000000, 0.000000, -0.022111, -0.000000, 0.022111, 11.174756, 3.724919, 1, 0
0.172414, 0.517241, 0.000000, -0.000000, -0.024766, 0.000000, 0.024766, 14.991875, 4.997292, 1, 0
0.206897, 0.517241, 0.000000, -0.000000, -0.014864, 0.000000, 0.014864, 18.873801, 6.291267, 1, 0
0.241379, 0.517241, 0.000000, -0.000000, -0.004424, 0.000000, 0.004424, 22.640304, 7.546768, 1, 0
0.275862, 0.517241, 0.000000, -0.000000, -0.000785, -0.000000, 0.000785, 24.787365, 8.262455, 1, 0
0.310345, 0.517241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.344828, 0.517241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.379310, 0.517241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
0.413793, 0.517241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.316271, 8.438757, 1, 0
