Printing from thread 7
   ID   |  i |  j |  k ||    x    |    y    |    z
  19633 | 13 | 24 | 21 || 0.44828 | 0.82759 | 0.72414 
  19634 | 14 | 24 | 21 || 0.48276 | 0.82759 | 0.72414 
  19635 | 15 | 24 | 21 || 0.51724 | 0.82759 | 0.72414 
  19636 | 16 | 24 | 21 || 0.55172 | 0.82759 | 0.72414 
  19637 | 17 | 24 | 21 || 0.58621 | 0.82759 | 0.72414 
  19638 | 18 | 24 | 21 || 0.62069 | 0.82759 | 0.72414 
  19639 | 19 | 24 | 21 || 0.65517 | 0.82759 | 0.72414 
  19640 | 20 | 24 | 21 || 0.68966 | 0.82759 | 0.72414 
  19641 | 21 | 24 | 21 || 0.72414 | 0.82759 | 0.72414 
  19642 | 22 | 24 | 21 || 0.75862 | 0.82759 | 0.72414 
  19643 | 23 | 24 | 21 || 0.79310 | 0.82759 | 0.72414 
  19644 | 24 | 24 | 21 || 0.82759 | 0.82759 | 0.72414 
  19645 | 25 | 24 | 21 || 0.86207 | 0.82759 | 0.72414 
  19646 | 26 | 24 | 21 || 0.89655 | 0.82759 | 0.72414 
  19647 | 27 | 24 | 21 || 0.93103 | 0.82759 | 0.72414 
  19648 | 28 | 24 | 21 || 0.96552 | 0.82759 | 0.72414 
  19649 | 29 | 24 | 21 || 1.00000 | 0.82759 | 0.72414 
  19650 |  0 | 25 | 21 || 0.00000 | 0.86207 | 0.72414 
  19651 |  1 | 25 | 21 || 0.03448 | 0.86207 | 0.72414 
  19652 |  2 | 25 | 21 || 0.06897 | 0.86207 | 0.72414 
  19653 |  3 | 25 | 21 || 0.10345 | 0.86207 | 0.72414 
  19654 |  4 | 25 | 21 || 0.13793 | 0.86207 | 0.72414 
  19655 |  5 | 25 | 21 || 0.17241 | 0.86207 | 0.72414 
  19656 |  6 | 25 | 21 || 0.20690 | 0.86207 | 0.72414 
  19657 |  7 | 25 | 21 || 0.24138 | 0.86207 | 0.72414 
  19658 |  8 | 25 | 21 || 0.27586 | 0.86207 | 0.72414 
  19659 |  9 | 25 | 21 || 0.31034 | 0.86207 | 0.72414 
  19660 | 10 | 25 | 21 || 0.34483 | 0.86207 | 0.72414 
  19661 | 11 | 25 | 21 || 0.37931 | 0.86207 | 0.72414 
  19662 | 12 | 25 | 21 || 0.41379 | 0.86207 | 0.72414 
  19663 | 13 | 25 | 21 || 0.44828 | 0.86207 | 0.72414 
  19664 | 14 | 25 | 21 || 0.48276 | 0.86207 | 0.72414 
  19665 | 15 | 25 | 21 || 0.51724 | 0.86207 | 0.72414 
  19666 | 16 | 25 | 21 || 0.55172 | 0.86207 | 0.72414 
  19667 | 17 | 25 | 21 || 0.58621 | 0.86207 | 0.72414 
  19668 | 18 | 25 | 21 || 0.62069 | 0.86207 | 0.72414 
  19669 | 19 | 25 | 21 || 0.65517 | 0.86207 | 0.72414 
  19670 | 20 | 25 | 21 || 0.68966 | 0.86207 | 0.72414 
  19671 | 21 | 25 | 21 || 0.72414 | 0.86207 | 0.72414 
  19672 | 22 | 25 | 21 || 0.75862 | 0.86207 | 0.72414 
  19673 | 23 | 25 | 21 || 0.79310 | 0.86207 | 0.72414 
  19674 | 24 | 25 | 21 || 0.82759 | 0.86207 | 0.72414 
  19675 | 25 | 25 | 21 || 0.86207 | 0.86207 | 0.72414 
  19676 | 26 | 25 | 21 || 0.89655 | 0.86207 | 0.72414 
  19677 | 27 | 25 | 21 || 0.93103 | 0.86207 | 0.72414 
  19678 | 28 | 25 | 21 || 0.96552 | 0.86207 | 0.72414 
  19679 | 29 | 25 | 21 || 1.00000 | 0.86207 | 0.72414 
  19680 |  0 | 26 | 21 || 0.00000 | 0.89655 | 0.72414 
  19681 |  1 | 26 | 21 || 0.03448 | 0.89655 | 0.72414 
  19682 |  2 | 26 | 21 || 0.06897 | 0.89655 | 0.72414 
  19683 |  3 | 26 | 21 || 0.10345 | 0.89655 | 0.72414 
  19684 |  4 | 26 | 21 || 0.13793 | 0.89655 | 0.72414 
  19685 |  5 | 26 | 21 || 0.17241 | 0.89655 | 0.72414 
  19686 |  6 | 26 | 21 || 0.20690 | 0.89655 | 0.72414 
  19687 |  7 | 26 | 21 || 0.24138 | 0.89655 | 0.72414 
  19688 |  8 | 26 | 21 || 0.27586 | 0.89655 | 0.72414 
  19689 |  9 | 26 | 21 || 0.31034 | 0.89655 | 0.72414 
  19690 | 10 | 26 | 21 || 0.34483 | 0.89655 | 0.72414 
  19691 | 11 | 26 | 21 || 0.37931 | 0.89655 | 0.72414 
  19692 | 12 | 26 | 21 || 0.41379 | 0.89655 | 0.72414 
  19693 | 13 | 26 | 21 || 0.44828 | 0.89655 | 0.72414 
  19694 | 14 | 26 | 21 || 0.48276 | 0.89655 | 0.72414 
  19695 | 15 | 26 | 21 || 0.51724 | 0.89655 | 0.72414 
  19696 | 16 | 26 | 21 || 0.55172 | 0.89655 | 0.72414 
  19697 | 17 | 26 | 21 || 0.58621 | 0.89655 | 0.72414 
  19698 | 18 | 26 | 21 || 0.62069 | 0.89655 | 0.72414 
  19699 | 19 | 26 | 21 || 0.65517 | 0.89655 | 0.72414 
  19700 | 20 | 26 | 21 || 0.68966 | 0.89655 | 0.72414 
  19701 | 21 | 26 | 21 || 0.72414 | 0.89655 | 0.72414 
  19702 | 22 | 26 | 21 || 0.75862 | 0.89655 | 0.72414 
  19703 | 23 | 26 | 21 || 0.79310 | 0.89655 | 0.72414 
  19704 | 24 | 26 | 21 || 0.82759 | 0.89655 | 0.72414 
  19705 | 25 | 26 | 21 || 0.86207 | 0.89655 | 0.72414 
  19706 | 26 | 26 | 21 || 0.89655 | 0.89655 | 0.72414 
  19707 | 27 | 26 | 21 || 0.93103 | 0.89655 | 0.72414 
  19708 | 28 | 26 | 21 || 0.96552 | 0.89655 | 0.72414 
  19709 | 29 | 26 | 21 || 1.00000 | 0.89655 | 0.72414 
  19710 |  0 | 27 | 21 || 0.00000 | 0.93103 | 0.72414 
  19711 |  1 | 27 | 21 || 0.03448 | 0.93103 | 0.72414 
  19712 |  2 | 27 | 21 || 0.06897 | 0.93103 | 0.72414 
  19713 |  3 | 27 | 21 || 0.10345 | 0.93103 | 0.72414 
  19714 |  4 | 27 | 21 || 0.13793 | 0.93103 | 0.72414 
  19715 |  5 | 27 | 21 || 0.17241 | 0.93103 | 0.72414 
  19716 |  6 | 27 | 21 || 0.20690 | 0.93103 | 0.72414 
  19717 |  7 | 27 | 21 || 0.24138 | 0.93103 | 0.72414 
  19718 |  8 | 27 | 21 || 0.27586 | 0.93103 | 0.72414 
  19719 |  9 | 27 | 21 || 0.31034 | 0.93103 | 0.72414 
  19720 | 10 | 27 | 21 || 0.34483 | 0.93103 | 0.72414 
  19721 | 11 | 27 | 21 || 0.37931 | 0.93103 | 0.72414 
  19722 | 12 | 27 | 21 || 0.41379 | 0.93103 | 0.72414 
  19723 | 13 | 27 | 21 || 0.44828 | 0.93103 | 0.72414 
  19724 | 14 | 27 | 21 || 0.48276 | 0.93103 | 0.72414 
  19725 | 15 | 27 | 21 || 0.51724 | 0.93103 | 0.72414 
  19726 | 16 | 27 | 21 || 0.55172 | 0.93103 | 0.72414 
  19727 | 17 | 27 | 21 || 0.58621 | 0.93103 | 0.72414 
  19728 | 18 | 27 | 21 || 0.62069 | 0.93103 | 0.72414 
  19729 | 19 | 27 | 21 || 0.65517 | 0.93103 | 0.72414 
  19730 | 20 | 27 | 21 || 0.68966 | 0.93103 | 0.72414 
  19731 | 21 | 27 | 21 || 0.72414 | 0.93103 | 0.72414 
  19732 | 22 | 27 | 21 || 0.75862 | 0.93103 | 0.72414 
  19733 | 23 | 27 | 21 || 0.79310 | 0.93103 | 0.72414 
  19734 | 24 | 27 | 21 || 0.82759 | 0.93103 | 0.72414 
  19735 | 25 | 27 | 21 || 0.86207 | 0.93103 | 0.72414 
  19736 | 26 | 27 | 21 || 0.89655 | 0.93103 | 0.72414 
  19737 | 27 | 27 | 21 || 0.93103 | 0.93103 | 0.72414 
  19738 | 28 | 27 | 21 || 0.96552 | 0.93103 | 0.72414 
  19739 | 29 | 27 | 21 || 1.00000 | 0.93103 | 0.72414 
  19740 |  0 | 28 | 21 || 0.00000 | 0.96552 | 0.72414 
  19741 |  1 | 28 | 21 || 0.03448 | 0.96552 | 0.72414 
  19742 |  2 | 28 | 21 || 0.06897 | 0.96552 | 0.72414 
  19743 |  3 | 28 | 21 || 0.10345 | 0.96552 | 0.72414 
  19744 |  4 | 28 | 21 || 0.13793 | 0.96552 | 0.72414 
  19745 |  5 | 28 | 21 || 0.17241 | 0.96552 | 0.72414 
  19746 |  6 | 28 | 21 || 0.20690 | 0.96552 | 0.72414 
  19747 |  7 | 28 | 21 || 0.24138 | 0.96552 | 0.72414 
  19748 |  8 | 28 | 21 || 0.27586 | 0.96552 | 0.72414 
  19749 |  9 | 28 | 21 || 0.31034 | 0.96552 | 0.72414 
  19750 | 10 | 28 | 21 || 0.34483 | 0.96552 | 0.72414 
  19751 | 11 | 28 | 21 || 0.37931 | 0.96552 | 0.72414 
  19752 | 12 | 28 | 21 || 0.41379 | 0.96552 | 0.72414 
  19753 | 13 | 28 | 21 || 0.44828 | 0.96552 | 0.72414 
  19754 | 14 | 28 | 21 || 0.48276 | 0.96552 | 0.72414 
  19755 | 15 | 28 | 21 || 0.51724 | 0.96552 | 0.72414 
  19756 | 16 | 28 | 21 || 0.55172 | 0.96552 | 0.72414 
  19757 | 17 | 28 | 21 || 0.58621 | 0.96552 | 0.72414 
  19758 | 18 | 28 | 21 || 0.62069 | 0.96552 | 0.72414 
  19759 | 19 | 28 | 21 || 0.65517 | 0.96552 | 0.72414 
  19760 | 20 | 28 | 21 || 0.68966 | 0.96552 | 0.72414 
  19761 | 21 | 28 | 21 || 0.72414 | 0.96552 | 0.72414 
  19762 | 22 | 28 | 21 || 0.75862 | 0.96552 | 0.72414 
  19763 | 23 | 28 | 21 || 0.79310 | 0.96552 | 0.72414 
  19764 | 24 | 28 | 21 || 0.82759 | 0.96552 | 0.72414 
  19765 | 25 | 28 | 21 || 0.86207 | 0.96552 | 0.72414 
  19766 | 26 | 28 | 21 || 0.89655 | 0.96552 | 0.72414 
  19767 | 27 | 28 | 21 || 0.93103 | 0.96552 | 0.72414 
  19768 | 28 | 28 | 21 || 0.96552 | 0.96552 | 0.72414 
  19769 | 29 | 28 | 21 || 1.00000 | 0.96552 | 0.72414 
  19770 |  0 | 29 | 21 || 0.00000 | 1.00000 | 0.72414 
  19771 |  1 | 29 | 21 || 0.03448 | 1.00000 | 0.72414 
  19772 |  2 | 29 | 21 || 0.06897 | 1.00000 | 0.72414 
  19773 |  3 | 29 | 21 || 0.10345 | 1.00000 | 0.72414 
  19774 |  4 | 29 | 21 || 0.13793 | 1.00000 | 0.72414 
  19775 |  5 | 29 | 21 || 0.17241 | 1.00000 | 0.72414 
  19776 |  6 | 29 | 21 || 0.20690 | 1.00000 | 0.72414 
  19777 |  7 | 29 | 21 || 0.24138 | 1.00000 | 0.72414 
  19778 |  8 | 29 | 21 || 0.27586 | 1.00000 | 0.72414 
  19779 |  9 | 29 | 21 || 0.31034 | 1.00000 | 0.72414 
  19780 | 10 | 29 | 21 || 0.34483 | 1.00000 | 0.72414 
  19781 | 11 | 29 | 21 || 0.37931 | 1.00000 | 0.72414 
  19782 | 12 | 29 | 21 || 0.41379 | 1.00000 | 0.72414 
  19783 | 13 | 29 | 21 || 0.44828 | 1.00000 | 0.72414 
  19784 | 14 | 29 | 21 || 0.48276 | 1.00000 | 0.72414 
  19785 | 15 | 29 | 21 || 0.51724 | 1.00000 | 0.72414 
  19786 | 16 | 29 | 21 || 0.55172 | 1.00000 | 0.72414 
  19787 | 17 | 29 | 21 || 0.58621 | 1.00000 | 0.72414 
  19788 | 18 | 29 | 21 || 0.62069 | 1.00000 | 0.72414 
  19789 | 19 | 29 | 21 || 0.65517 | 1.00000 | 0.72414 
  19790 | 20 | 29 | 21 || 0.68966 | 1.00000 | 0.72414 
  19791 | 21 | 29 | 21 || 0.72414 | 1.00000 | 0.72414 
  19792 | 22 | 29 | 21 || 0.75862 | 1.00000 | 0.72414 
  19793 | 23 | 29 | 21 || 0.79310 | 1.00000 | 0.72414 
  19794 | 24 | 29 | 21 || 0.82759 | 1.00000 | 0.72414 
  19795 | 25 | 29 | 21 || 0.86207 | 1.00000 | 0.72414 
  19796 | 26 | 29 | 21 || 0.89655 | 1.00000 | 0.72414 
  19797 | 27 | 29 | 21 || 0.93103 | 1.00000 | 0.72414 
  19798 | 28 | 29 | 21 || 0.96552 | 1.00000 | 0.72414 
  19799 | 29 | 29 | 21 || 1.00000 | 1.00000 | 0.72414 
  19800 |  0 |  0 | 22 || 0.00000 | 0.00000 | 0.75862 
  19801 |  1 |  0 | 22 || 0.03448 | 0.00000 | 0.75862 
  19802 |  2 |  0 | 22 || 0.06897 | 0.00000 | 0.75862 
  19803 |  3 |  0 | 22 || 0.10345 | 0.00000 | 0.75862 
  19804 |  4 |  0 | 22 || 0.13793 | 0.00000 | 0.75862 
  19805 |  5 |  0 | 22 || 0.17241 | 0.00000 | 0.75862 
  19806 |  6 |  0 | 22 || 0.20690 | 0.00000 | 0.75862 
  19807 |  7 |  0 | 22 || 0.24138 | 0.00000 | 0.75862 
  19808 |  8 |  0 | 22 || 0.27586 | 0.00000 | 0.75862 
  19809 |  9 |  0 | 22 || 0.31034 | 0.00000 | 0.75862 
  19810 | 10 |  0 | 22 || 0.34483 | 0.00000 | 0.75862 
  19811 | 11 |  0 | 22 || 0.37931 | 0.00000 | 0.75862 
  19812 | 12 |  0 | 22 || 0.41379 | 0.00000 | 0.75862 
  19813 | 13 |  0 | 22 || 0.44828 | 0.00000 | 0.75862 
  19814 | 14 |  0 | 22 || 0.48276 | 0.00000 | 0.75862 
  19815 | 15 |  0 | 22 || 0.51724 | 0.00000 | 0.75862 
  19816 | 16 |  0 | 22 || 0.55172 | 0.00000 | 0.75862 
  19817 | 17 |  0 | 22 || 0.58621 | 0.00000 | 0.75862 
  19818 | 18 |  0 | 22 || 0.62069 | 0.00000 | 0.75862 
  19819 | 19 |  0 | 22 || 0.65517 | 0.00000 | 0.75862 
  19820 | 20 |  0 | 22 || 0.68966 | 0.00000 | 0.75862 
  19821 | 21 |  0 | 22 || 0.72414 | 0.00000 | 0.75862 
  19822 | 22 |  0 | 22 || 0.75862 | 0.00000 | 0.75862 
  19823 | 23 |  0 | 22 || 0.79310 | 0.00000 | 0.75862 
  19824 | 24 |  0 | 22 || 0.82759 | 0.00000 | 0.75862 
  19825 | 25 |  0 | 22 || 0.86207 | 0.00000 | 0.75862 
  19826 | 26 |  0 | 22 || 0.89655 | 0.00000 | 0.75862 
  19827 | 27 |  0 | 22 || 0.93103 | 0.00000 | 0.75862 
  19828 | 28 |  0 | 22 || 0.96552 | 0.00000 | 0.75862 
  19829 | 29 |  0 | 22 || 1.00000 | 0.00000 | 0.75862 
  19830 |  0 |  1 | 22 || 0.00000 | 0.03448 | 0.75862 
  19831 |  1 |  1 | 22 || 0.03448 | 0.03448 | 0.75862 
  19832 |  2 |  1 | 22 || 0.06897 | 0.03448 | 0.75862 
  19833 |  3 |  1 | 22 || 0.10345 | 0.03448 | 0.75862 
  19834 |  4 |  1 | 22 || 0.13793 | 0.03448 | 0.75862 
  19835 |  5 |  1 | 22 || 0.17241 | 0.03448 | 0.75862 
  19836 |  6 |  1 | 22 || 0.20690 | 0.03448 | 0.75862 
  19837 |  7 |  1 | 22 || 0.24138 | 0.03448 | 0.75862 
  19838 |  8 |  1 | 22 || 0.27586 | 0.03448 | 0.75862 
  19839 |  9 |  1 | 22 || 0.31034 | 0.03448 | 0.75862 
  19840 | 10 |  1 | 22 || 0.34483 | 0.03448 | 0.75862 
  19841 | 11 |  1 | 22 || 0.37931 | 0.03448 | 0.75862 
  19842 | 12 |  1 | 22 || 0.41379 | 0.03448 | 0.75862 
  19843 | 13 |  1 | 22 || 0.44828 | 0.03448 | 0.75862 
  19844 | 14 |  1 | 22 || 0.48276 | 0.03448 | 0.75862 
  19845 | 15 |  1 | 22 || 0.51724 | 0.03448 | 0.75862 
  19846 | 16 |  1 | 22 || 0.55172 | 0.03448 | 0.75862 
  19847 | 17 |  1 | 22 || 0.58621 | 0.03448 | 0.75862 
  19848 | 18 |  1 | 22 || 0.62069 | 0.03448 | 0.75862 
  19849 | 19 |  1 | 22 || 0.65517 | 0.03448 | 0.75862 
  19850 | 20 |  1 | 22 || 0.68966 | 0.03448 | 0.75862 
  19851 | 21 |  1 | 22 || 0.72414 | 0.03448 | 0.75862 
  19852 | 22 |  1 | 22 || 0.75862 | 0.03448 | 0.75862 
  19853 | 23 |  1 | 22 || 0.79310 | 0.03448 | 0.75862 
  19854 | 24 |  1 | 22 || 0.82759 | 0.03448 | 0.75862 
  19855 | 25 |  1 | 22 || 0.86207 | 0.03448 | 0.75862 
  19856 | 26 |  1 | 22 || 0.89655 | 0.03448 | 0.75862 
  19857 | 27 |  1 | 22 || 0.93103 | 0.03448 | 0.75862 
  19858 | 28 |  1 | 22 || 0.96552 | 0.03448 | 0.75862 
  19859 | 29 |  1 | 22 || 1.00000 | 0.03448 | 0.75862 
  19860 |  0 |  2 | 22 || 0.00000 | 0.06897 | 0.75862 
  19861 |  1 |  2 | 22 || 0.03448 | 0.06897 | 0.75862 
  19862 |  2 |  2 | 22 || 0.06897 | 0.06897 | 0.75862 
  19863 |  3 |  2 | 22 || 0.10345 | 0.06897 | 0.75862 
  19864 |  4 |  2 | 22 || 0.13793 | 0.06897 | 0.75862 
  19865 |  5 |  2 | 22 || 0.17241 | 0.06897 | 0.75862 
  19866 |  6 |  2 | 22 || 0.20690 | 0.06897 | 0.75862 
  19867 |  7 |  2 | 22 || 0.24138 | 0.06897 | 0.75862 
  19868 |  8 |  2 | 22 || 0.27586 | 0.06897 | 0.75862 
  19869 |  9 |  2 | 22 || 0.31034 | 0.06897 | 0.75862 
  19870 | 10 |  2 | 22 || 0.34483 | 0.06897 | 0.75862 
  19871 | 11 |  2 | 22 || 0.37931 | 0.06897 | 0.75862 
  19872 | 12 |  2 | 22 || 0.41379 | 0.06897 | 0.75862 
  19873 | 13 |  2 | 22 || 0.44828 | 0.06897 | 0.75862 
  19874 | 14 |  2 | 22 || 0.48276 | 0.06897 | 0.75862 
  19875 | 15 |  2 | 22 || 0.51724 | 0.06897 | 0.75862 
  19876 | 16 |  2 | 22 || 0.55172 | 0.06897 | 0.75862 
  19877 | 17 |  2 | 22 || 0.58621 | 0.06897 | 0.75862 
  19878 | 18 |  2 | 22 || 0.62069 | 0.06897 | 0.75862 
  19879 | 19 |  2 | 22 || 0.65517 | 0.06897 | 0.75862 
  19880 | 20 |  2 | 22 || 0.68966 | 0.06897 | 0.75862 
  19881 | 21 |  2 | 22 || 0.72414 | 0.06897 | 0.75862 
  19882 | 22 |  2 | 22 || 0.75862 | 0.06897 | 0.75862 
  19883 | 23 |  2 | 22 || 0.79310 | 0.06897 | 0.75862 
  19884 | 24 |  2 | 22 || 0.82759 | 0.06897 | 0.75862 
  19885 | 25 |  2 | 22 || 0.86207 | 0.06897 | 0.75862 
  19886 | 26 |  2 | 22 || 0.89655 | 0.06897 | 0.75862 
  19887 | 27 |  2 | 22 || 0.93103 | 0.06897 | 0.75862 
  19888 | 28 |  2 | 22 || 0.96552 | 0.06897 | 0.75862 
  19889 | 29 |  2 | 22 || 1.00000 | 0.06897 | 0.75862 
  19890 |  0 |  3 | 22 || 0.00000 | 0.10345 | 0.75862 
  19891 |  1 |  3 | 22 || 0.03448 | 0.10345 | 0.75862 
  19892 |  2 |  3 | 22 || 0.06897 | 0.10345 | 0.75862 
  19893 |  3 |  3 | 22 || 0.10345 | 0.10345 | 0.75862 
  19894 |  4 |  3 | 22 || 0.13793 | 0.10345 | 0.75862 
  19895 |  5 |  3 | 22 || 0.17241 | 0.10345 | 0.75862 
  19896 |  6 |  3 | 22 || 0.20690 | 0.10345 | 0.75862 
  19897 |  7 |  3 | 22 || 0.24138 | 0.10345 | 0.75862 
  19898 |  8 |  3 | 22 || 0.27586 | 0.10345 | 0.75862 
  19899 |  9 |  3 | 22 || 0.31034 | 0.10345 | 0.75862 
  19900 | 10 |  3 | 22 || 0.34483 | 0.10345 | 0.75862 
  19901 | 11 |  3 | 22 || 0.37931 | 0.10345 | 0.75862 
  19902 | 12 |  3 | 22 || 0.41379 | 0.10345 | 0.75862 
  19903 | 13 |  3 | 22 || 0.44828 | 0.10345 | 0.75862 
  19904 | 14 |  3 | 22 || 0.48276 | 0.10345 | 0.75862 
  19905 | 15 |  3 | 22 || 0.51724 | 0.10345 | 0.75862 
  19906 | 16 |  3 | 22 || 0.55172 | 0.10345 | 0.75862 
  19907 | 17 |  3 | 22 || 0.58621 | 0.10345 | 0.75862 
  19908 | 18 |  3 | 22 || 0.62069 | 0.10345 | 0.75862 
  19909 | 19 |  3 | 22 || 0.65517 | 0.10345 | 0.75862 
  19910 | 20 |  3 | 22 || 0.68966 | 0.10345 | 0.75862 
  19911 | 21 |  3 | 22 || 0.72414 | 0.10345 | 0.75862 
  19912 | 22 |  3 | 22 || 0.75862 | 0.10345 | 0.75862 
  19913 | 23 |  3 | 22 || 0.79310 | 0.10345 | 0.75862 
  19914 | 24 |  3 | 22 || 0.82759 | 0.10345 | 0.75862 
  19915 | 25 |  3 | 22 || 0.86207 | 0.10345 | 0.75862 
  19916 | 26 |  3 | 22 || 0.89655 | 0.10345 | 0.75862 
  19917 | 27 |  3 | 22 || 0.93103 | 0.10345 | 0.75862 
  19918 | 28 |  3 | 22 || 0.96552 | 0.10345 | 0.75862 
  19919 | 29 |  3 | 22 || 1.00000 | 0.10345 | 0.75862 
  19920 |  0 |  4 | 22 || 0.00000 | 0.13793 | 0.75862 
  19921 |  1 |  4 | 22 || 0.03448 | 0.13793 | 0.75862 
  19922 |  2 |  4 | 22 || 0.06897 | 0.13793 | 0.75862 
  19923 |  3 |  4 | 22 || 0.10345 | 0.13793 | 0.75862 
  19924 |  4 |  4 | 22 || 0.13793 | 0.13793 | 0.75862 
  19925 |  5 |  4 | 22 || 0.17241 | 0.13793 | 0.75862 
  19926 |  6 |  4 | 22 || 0.20690 | 0.13793 | 0.75862 
  19927 |  7 |  4 | 22 || 0.24138 | 0.13793 | 0.75862 
  19928 |  8 |  4 | 22 || 0.27586 | 0.13793 | 0.75862 
  19929 |  9 |  4 | 22 || 0.31034 | 0.13793 | 0.75862 
  19930 | 10 |  4 | 22 || 0.34483 | 0.13793 | 0.75862 
  19931 | 11 |  4 | 22 || 0.37931 | 0.13793 | 0.75862 
  19932 | 12 |  4 | 22 || 0.41379 | 0.13793 | 0.75862 
  19933 | 13 |  4 | 22 || 0.44828 | 0.13793 | 0.75862 
  19934 | 14 |  4 | 22 || 0.48276 | 0.13793 | 0.75862 
  19935 | 15 |  4 | 22 || 0.51724 | 0.13793 | 0.75862 
  19936 | 16 |  4 | 22 || 0.55172 | 0.13793 | 0.75862 
  19937 | 17 |  4 | 22 || 0.58621 | 0.13793 | 0.75862 
  19938 | 18 |  4 | 22 || 0.62069 | 0.13793 | 0.75862 
  19939 | 19 |  4 | 22 || 0.65517 | 0.13793 | 0.75862 
  19940 | 20 |  4 | 22 || 0.68966 | 0.13793 | 0.75862 
  19941 | 21 |  4 | 22 || 0.72414 | 0.13793 | 0.75862 
  19942 | 22 |  4 | 22 || 0.75862 | 0.13793 | 0.75862 
  19943 | 23 |  4 | 22 || 0.79310 | 0.13793 | 0.75862 
  19944 | 24 |  4 | 22 || 0.82759 | 0.13793 | 0.75862 
  19945 | 25 |  4 | 22 || 0.86207 | 0.13793 | 0.75862 
  19946 | 26 |  4 | 22 || 0.89655 | 0.13793 | 0.75862 
  19947 | 27 |  4 | 22 || 0.93103 | 0.13793 | 0.75862 
  19948 | 28 |  4 | 22 || 0.96552 | 0.13793 | 0.75862 
  19949 | 29 |  4 | 22 || 1.00000 | 0.13793 | 0.75862 
  19950 |  0 |  5 | 22 || 0.00000 | 0.17241 | 0.75862 
  19951 |  1 |  5 | 22 || 0.03448 | 0.17241 | 0.75862 
  19952 |  2 |  5 | 22 || 0.06897 | 0.17241 | 0.75862 
  19953 |  3 |  5 | 22 || 0.10345 | 0.17241 | 0.75862 
  19954 |  4 |  5 | 22 || 0.13793 | 0.17241 | 0.75862 
  19955 |  5 |  5 | 22 || 0.17241 | 0.17241 | 0.75862 
  19956 |  6 |  5 | 22 || 0.20690 | 0.17241 | 0.75862 
  19957 |  7 |  5 | 22 || 0.24138 | 0.17241 | 0.75862 
  19958 |  8 |  5 | 22 || 0.27586 | 0.17241 | 0.75862 
  19959 |  9 |  5 | 22 || 0.31034 | 0.17241 | 0.75862 
  19960 | 10 |  5 | 22 || 0.34483 | 0.17241 | 0.75862 
  19961 | 11 |  5 | 22 || 0.37931 | 0.17241 | 0.75862 
  19962 | 12 |  5 | 22 || 0.41379 | 0.17241 | 0.75862 
  19963 | 13 |  5 | 22 || 0.44828 | 0.17241 | 0.75862 
  19964 | 14 |  5 | 22 || 0.48276 | 0.17241 | 0.75862 
  19965 | 15 |  5 | 22 || 0.51724 | 0.17241 | 0.75862 
  19966 | 16 |  5 | 22 || 0.55172 | 0.17241 | 0.75862 
  19967 | 17 |  5 | 22 || 0.58621 | 0.17241 | 0.75862 
  19968 | 18 |  5 | 22 || 0.62069 | 0.17241 | 0.75862 
  19969 | 19 |  5 | 22 || 0.65517 | 0.17241 | 0.75862 
  19970 | 20 |  5 | 22 || 0.68966 | 0.17241 | 0.75862 
  19971 | 21 |  5 | 22 || 0.72414 | 0.17241 | 0.75862 
  19972 | 22 |  5 | 22 || 0.75862 | 0.17241 | 0.75862 
  19973 | 23 |  5 | 22 || 0.79310 | 0.17241 | 0.75862 
  19974 | 24 |  5 | 22 || 0.82759 | 0.17241 | 0.75862 
  19975 | 25 |  5 | 22 || 0.86207 | 0.17241 | 0.75862 
  19976 | 26 |  5 | 22 || 0.89655 | 0.17241 | 0.75862 
  19977 | 27 |  5 | 22 || 0.93103 | 0.17241 | 0.75862 
  19978 | 28 |  5 | 22 || 0.96552 | 0.17241 | 0.75862 
  19979 | 29 |  5 | 22 || 1.00000 | 0.17241 | 0.75862 
  19980 |  0 |  6 | 22 || 0.00000 | 0.20690 | 0.75862 
  19981 |  1 |  6 | 22 || 0.03448 | 0.20690 | 0.75862 
  19982 |  2 |  6 | 22 || 0.06897 | 0.20690 | 0.75862 
  19983 |  3 |  6 | 22 || 0.10345 | 0.20690 | 0.75862 
  19984 |  4 |  6 | 22 || 0.13793 | 0.20690 | 0.75862 
  19985 |  5 |  6 | 22 || 0.17241 | 0.20690 | 0.75862 
  19986 |  6 |  6 | 22 || 0.20690 | 0.20690 | 0.75862 
  19987 |  7 |  6 | 22 || 0.24138 | 0.20690 | 0.75862 
  19988 |  8 |  6 | 22 || 0.27586 | 0.20690 | 0.75862 
  19989 |  9 |  6 | 22 || 0.31034 | 0.20690 | 0.75862 
  19990 | 10 |  6 | 22 || 0.34483 | 0.20690 | 0.75862 
  19991 | 11 |  6 | 22 || 0.37931 | 0.20690 | 0.75862 
  19992 | 12 |  6 | 22 || 0.41379 | 0.20690 | 0.75862 
  19993 | 13 |  6 | 22 || 0.44828 | 0.20690 | 0.75862 
  19994 | 14 |  6 | 22 || 0.48276 | 0.20690 | 0.75862 
  19995 | 15 |  6 | 22 || 0.51724 | 0.20690 | 0.75862 
  19996 | 16 |  6 | 22 || 0.55172 | 0.20690 | 0.75862 
  19997 | 17 |  6 | 22 || 0.58621 | 0.20690 | 0.75862 
  19998 | 18 |  6 | 22 || 0.62069 | 0.20690 | 0.75862 
  19999 | 19 |  6 | 22 || 0.65517 | 0.20690 | 0.75862 
