Printing from thread 0
   ID   |  i |  j |  k ||    x    |    y    |    z
  26910 |26910 |-806403 | 29 || 0.00000 | 0.93103 | 1.00000 
  26939 |26939 |-807272 | 29 || 1.00000 | 0.93103 | 1.00000 
  26940 |26940 |-807302 | 29 || 0.00000 | 0.96552 | 1.00000 
  26969 |26969 |-808171 | 29 || 1.00000 | 0.96552 | 1.00000 
  26971 |26971 |-808230 | 29 || 0.03448 | 1.00000 | 1.00000 
  26972 |26972 |-808260 | 29 || 0.06897 | 1.00000 | 1.00000 
  26973 |26973 |-808290 | 29 || 0.10345 | 1.00000 | 1.00000 
  26974 |26974 |-808320 | 29 || 0.13793 | 1.00000 | 1.00000 
  26975 |26975 |-808350 | 29 || 0.17241 | 1.00000 | 1.00000 
  26976 |26976 |-808380 | 29 || 0.20690 | 1.00000 | 1.00000 
  26977 |26977 |-808410 | 29 || 0.24138 | 1.00000 | 1.00000 
  26978 |26978 |-808440 | 29 || 0.27586 | 1.00000 | 1.00000 
  26979 |26979 |-808470 | 29 || 0.31034 | 1.00000 | 1.00000 
  26980 |26980 |-808500 | 29 || 0.34483 | 1.00000 | 1.00000 
  26981 |26981 |-808530 | 29 || 0.37931 | 1.00000 | 1.00000 
  26982 |26982 |-808560 | 29 || 0.41379 | 1.00000 | 1.00000 
  26983 |26983 |-808590 | 29 || 0.44828 | 1.00000 | 1.00000 
  26984 |26984 |-808620 | 29 || 0.48276 | 1.00000 | 1.00000 
  26985 |26985 |-808650 | 29 || 0.51724 | 1.00000 | 1.00000 
  26986 |26986 |-808680 | 29 || 0.55172 | 1.00000 | 1.00000 
  26987 |26987 |-808710 | 29 || 0.58621 | 1.00000 | 1.00000 
  26988 |26988 |-808740 | 29 || 0.62069 | 1.00000 | 1.00000 
  26989 |26989 |-808770 | 29 || 0.65517 | 1.00000 | 1.00000 
  26990 |26990 |-808800 | 29 || 0.68966 | 1.00000 | 1.00000 
  26991 |26991 |-808830 | 29 || 0.72414 | 1.00000 | 1.00000 
  26992 |26992 |-808860 | 29 || 0.75862 | 1.00000 | 1.00000 
  26993 |26993 |-808890 | 29 || 0.79310 | 1.00000 | 1.00000 
  26994 |26994 |-808920 | 29 || 0.82759 | 1.00000 | 1.00000 
  26995 |26995 |-808950 | 29 || 0.86207 | 1.00000 | 1.00000 
  26996 |26996 |-808980 | 29 || 0.89655 | 1.00000 | 1.00000 
  26997 |26997 |-809010 | 29 || 0.93103 | 1.00000 | 1.00000 
  26998 |26998 |-809040 | 29 || 0.96552 | 1.00000 | 1.00000 
